52.5143 50.7968 48.7125 48.8451 50.4167 54.9677 42.006 50.5825 51.99 49.8458 45.979 47.5352 48.6205 43.6942 51.6434 39.4756 45.0014 
52.5153 50.998 48.7288 48.8832 50.7375 55.1394 42.2993 50.7671 51.9977 49.924 46.1655 47.6007 48.6655 43.8463 51.7779 39.5528 45.0023 
52.5173 51.2106 48.7358 48.9083 51.0504 55.2953 42.5731 50.9538 51.9989 49.989 46.3474 47.6576 48.6961 43.9837 51.8936 39.616 45.007 
52.5205 51.4301 48.7369 48.9204 51.3512 55.4362 42.8259 51.1387 51.9994 50.0418 46.5234 47.7064 48.7136 44.1055 51.9908 39.6614 45.0408 
52.5258 51.6527 48.7374 48.9226 51.6382 55.563 43.0578 51.3186 52.0066 50.0832 46.6926 47.7477 48.7209 44.2116 52.0693 39.6876 45.1365 
52.5341 51.8755 48.7448 48.9235 51.9103 55.6764 43.2693 51.4907 52.0284 50.1143 46.8543 47.7821 48.7218 44.302 52.1295 39.6968 45.3198 
52.5466 52.0963 48.7684 48.9387 52.1676 55.7773 43.4611 51.6531 52.0724 50.1362 47.0081 47.8105 48.7227 44.377 52.1718 39.697 45.5917 
52.5652 52.3134 48.8185 48.9904 52.4101 55.8666 43.6343 51.8044 52.1438 50.1503 47.1535 47.8336 48.7321 44.4371 52.1974 39.705 45.9275 
52.5922 52.5255 48.9037 49.1027 52.6384 55.9452 43.7899 51.9435 52.2438 50.1581 47.2904 47.8523 48.761 44.4831 52.2089 39.7484 46.2944 
52.6302 52.7317 49.0281 49.2891 52.8528 56.0141 43.9288 52.07 52.3695 50.1613 47.4183 47.8677 48.8211 44.516 52.211 39.86 46.6661 
52.6822 52.9315 49.1891 49.5438 53.0537 56.0743 44.0519 52.1837 52.5151 50.1619 47.5372 47.8805 48.9222 44.5372 52.2117 40.0609 47.0268 
52.7507 53.1245 49.3791 49.846 53.2417 56.1267 44.1602 52.2844 52.6735 50.162 47.6468 47.8919 49.0686 44.5486 52.224 40.3453 47.3686 
52.8375 53.3104 49.5875 50.1709 53.417 56.1722 44.2546 52.3725 52.8382 50.1634 47.7469 47.9026 49.2575 44.5528 52.2653 40.6847 47.6882 
52.9431 53.4894 49.8038 50.4989 53.5803 56.2118 44.3359 52.4484 53.0041 50.1681 47.8374 47.9139 49.4803 44.5532 52.354 41.0466 47.9849 
53.0663 53.6614 50.0195 50.8175 53.7317 56.2463 44.4053 52.5127 53.1673 50.1773 47.9183 47.9272 49.7259 44.554 52.503 41.4073 48.2591 
53.2045 53.8266 50.228 51.1198 53.8718 56.2766 44.4634 52.5663 53.3258 50.192 47.9895 47.9444 49.9838 44.5602 52.712 41.7527 48.5119 
53.354 53.9852 50.4248 51.4026 54.001 56.3032 44.5113 52.6102 53.4785 50.2123 48.051 47.9685 50.2458 44.5774 52.9684 42.0762 48.7444 
53.5105 54.1375 50.607 51.6647 54.1197 56.3269 44.55 52.6455 53.6252 50.2376 48.103 48.004 50.5057 44.6103 53.2533 42.375 48.9578 
53.6696 54.2838 50.7727 51.9061 54.2283 56.3482 44.5803 52.6735 53.7662 50.2668 48.1458 48.0565 50.7599 44.6627 53.549 42.6486 49.1532 
53.8277 54.4244 50.9205 52.1271 54.3275 56.3676 44.6032 52.6957 53.9022 50.2982 48.1798 48.1334 51.0059 44.736 53.8424 42.8974 49.3316 
53.9813 54.5597 51.0497 52.3285 54.4176 56.3854 44.6198 52.7133 54.0344 50.33 48.2056 48.2422 51.2421 44.8285 54.125 43.1222 49.4939 
54.1279 54.6897 51.1596 52.5109 54.4992 56.4018 44.631 52.7278 54.1638 50.3603 48.2241 48.3888 51.4679 44.9367 54.3921 43.3239 49.641 
54.2655 54.8149 51.2501 52.6751 54.5731 56.4172 44.6377 52.7405 54.2917 50.3873 48.2361 48.5753 51.6828 45.0552 54.6411 43.5034 49.7737 
54.3927 54.9353 51.3211 52.8217 54.6397 56.4315 44.641 52.753 54.4194 50.4097 48.243 48.799 51.8864 45.1782 54.8707 43.6614 49.8928 
54.5087 55.0511 51.3728 52.9511 54.6998 56.4448 44.642 52.7666 54.5482 50.4265 48.2461 49.053 52.0787 45.3003 55.0805 43.7987 49.9989 
54.6129 55.1623 51.4064 53.0638 54.754 56.4572 44.6421 52.7838 54.6791 50.4375 48.2468 49.3283 52.2596 45.4169 55.2704 43.9159 50.0928 
54.7051 55.2688 51.4238 53.1601 54.8031 56.4686 44.6426 52.8073 54.8133 50.4431 48.2468 49.6157 52.429 45.5242 55.4407 44.0135 50.1752 
54.7856 55.3705 51.4292 53.2403 54.8478 56.4789 44.6456 52.8417 54.9514 50.4446 48.2475 49.9074 52.587 45.6194 55.5914 44.0921 50.2468 
54.8547 55.4673 51.4292 53.3045 54.8887 56.4883 44.6535 52.8926 55.0941 50.4446 48.2499 50.1974 52.7334 45.7005 55.7228 44.1523 50.3083 
54.913 55.5588 51.4346 53.3533 54.9267 56.4966 44.6694 52.967 55.2416 50.4468 48.2547 50.4813 52.8685 45.7663 55.8351 44.1951 50.3606 
54.9616 55.6449 51.4601 53.3872 54.9623 56.5041 44.697 53.0714 55.3938 50.4562 48.262 50.7562 52.9922 45.8161 55.9286 44.222 50.4044 
55.0013 55.7253 51.5226 53.4075 54.9963 56.5109 44.7407 53.2102 55.5504 50.4786 48.2712 51.0202 53.1047 45.8503 56.0036 44.2353 50.4406 
55.0334 55.7995 51.6361 53.4165 55.0291 56.5172 44.8048 53.384 55.7107 50.5204 48.2813 51.2723 53.2063 45.8701 56.0607 44.2389 50.4699 
55.0592 55.8673 51.8049 53.418 55.0613 56.5234 44.8931 53.5885 55.8739 50.5867 48.2908 51.5117 53.2973 45.8783 56.1008 44.2389 50.4932 
55.0802 55.9284 52.0217 53.4186 55.0934 56.5299 45.0076 53.8162 56.0387 50.6806 48.2982 51.7382 53.3781 45.8795 56.1255 44.2441 50.5112 
55.0976 55.9827 52.2712 53.4283 55.1258 56.5374 45.1483 54.0579 56.204 50.8019 48.3024 51.9517 53.4492 45.8803 56.1372 44.2663 50.5248 
55.1129 56.0299 52.5367 53.4604 55.1586 56.5469 45.3126 54.305 56.3685 50.9473 48.3035 52.1522 53.5114 45.89 56.1401 44.3184 50.5345 
55.1274 56.0702 52.8047 53.5304 55.192 56.5597 45.496 54.5503 56.5307 51.1117 48.3036 52.3399 53.5652 45.919 56.1402 44.4115 50.5411 
55.1427 56.1036 53.0656 53.6512 55.2259 56.5781 45.6927 54.7885 56.6895 51.2888 48.3079 52.515 53.6115 45.9767 56.1455 44.5504 50.5452 
55.1606 56.1305 53.3137 53.8274 55.2601 56.6052 45.8969 55.0157 56.8435 51.4728 48.3261 52.6777 53.6511 46.0687 56.1659 44.7314 50.5473 
55.1836 56.1514 53.5457 54.0535 55.2942 56.6452 46.1031 55.2294 56.9916 51.6589 48.3722 52.8284 53.685 46.1944 56.2111 44.944 50.548 
55.2151 56.167 53.76 54.3162 55.3276 56.7031 46.3068 55.428 57.1327 51.8434 48.463 52.9672 53.7139 46.3469 56.2878 45.1752 50.548 
55.2595 56.1782 53.9561 54.6001 55.3598 56.7841 46.5043 55.6107 57.2658 52.0235 48.6116 53.0945 53.7387 46.5161 56.3969 45.4127 50.5483 
55.3218 56.1858 54.1339 54.8922 55.39 56.8925 46.6926 55.7768 57.3899 52.1975 48.8214 53.2105 53.7603 46.6911 56.5332 45.6472 50.5502 
55.4072 56.1908 54.2936 55.1828 55.4175 57.0302 46.8697 55.9261 57.5044 52.3643 49.0836 53.3155 53.7794 46.8628 56.6868 45.8723 50.5558 
55.5199 56.1942 54.4357 55.466 55.4415 57.1958 47.034 56.0587 57.6086 52.5232 49.3815 53.4098 53.7966 47.0244 56.8463 46.0837 50.5679 
55.6611 56.1965 54.5607 55.7379 55.4617 57.3848 47.1841 56.1748 57.702 52.674 49.6976 53.4938 53.8126 47.1709 57.0012 46.2788 50.5906 
55.8293 56.1986 54.6693 55.9968 55.4775 57.5907 47.3192 56.2746 57.7841 52.8163 50.018 53.5676 53.8279 47.2995 57.1429 46.456 50.6294 
56.0197 56.201 54.7621 56.2415 55.489 57.806 47.4386 56.3587 57.8549 52.9503 50.3332 53.6317 53.8428 47.4084 57.2651 46.6142 50.6904 
56.2256 56.2049 54.8399 56.4717 55.4964 58.0239 47.5418 56.4277 57.9142 53.0759 50.6374 53.6864 53.8576 47.4967 57.3634 46.7527 50.7798 
56.44 56.2122 54.9037 56.6874 55.5004 58.2388 47.6283 56.4825 57.9622 53.1932 50.9276 53.7322 53.8725 47.5643 57.4353 46.8711 50.9024 
56.6564 56.2264 54.9545 56.8886 55.5018 58.446 47.698 56.5241 57.9995 53.3022 51.2024 53.7694 53.8875 47.612 57.4801 46.9689 51.0596 
56.8697 56.2537 54.9933 57.0754 55.5019 58.6423 47.7509 56.5539 58.0268 53.4029 51.461 53.7985 53.9022 47.6416 57.5002 47.0459 51.2489 
57.0758 56.3032 55.0217 57.2481 55.5021 58.8254 47.7874 56.5735 58.0452 53.4952 51.7036 53.8202 53.9162 47.6558 57.5032 47.1021 51.4645 
57.2719 56.3858 55.0411 57.4069 55.5038 58.9935 47.8088 56.585 58.0561 53.5791 51.9305 53.835 53.929 47.6594 57.5058 47.1384 51.6987 
57.456 56.5121 55.0532 57.552 55.508 59.1457 47.8176 56.5904 58.0615 53.6544 52.142 53.8438 53.9398 47.6595 57.5367 47.1567 51.9434 
57.627 56.688 55.0599 57.6834 55.5151 59.281 47.8187 56.5921 58.0633 53.721 52.3387 53.8478 53.9478 47.6653 57.6338 47.1616 52.1916 
57.7841 56.9113 55.0628 57.8015 55.525 59.399 47.8202 56.5922 58.0634 53.7787 52.521 53.8486 53.9525 47.6882 57.8264 47.1617 52.4376 
57.9269 57.1725 55.0636 57.9062 55.5366 59.4995 47.8343 56.5925 58.0637 53.8275 52.6894 53.8488 53.9543 47.7395 58.1137 47.1716 52.677 
58.0553 57.4582 55.0637 57.998 55.5484 59.5822 47.8777 56.5941 58.0653 53.8671 52.8442 53.8519 53.9543 47.8267 58.4655 47.2129 52.9068 
58.1692 57.7554 55.0638 58.077 55.5583 59.6472 47.9676 56.5973 58.0686 53.8978 52.9859 53.8635 53.9558 47.9515 58.8446 47.31 53.1249 
58.2688 58.0534 55.0642 58.1436 55.5647 59.6949 48.1158 56.6014 58.0732 53.9198 53.1145 53.8914 53.9646 48.1084 59.2235 47.48 53.3298 
58.3542 58.3448 55.0648 58.1981 55.5671 59.7263 48.3227 56.6053 58.0779 53.9338 53.2305 53.9453 53.9893 48.2878 59.5866 47.7225 53.5207 
58.4258 58.6247 55.0653 58.241 55.5672 59.7432 48.5769 56.6077 58.0813 53.9409 53.3337 54.0361 54.0414 48.4788 59.9268 48.02 53.6968 
58.484 58.8903 55.0653 58.2731 55.5699 59.749 48.8612 56.6082 58.0825 53.943 53.4242 54.173 54.1323 48.672 60.2414 48.3481 53.8578 
58.5293 59.14 55.0657 58.2954 55.5855 59.7492 49.159 56.6085 58.0825 53.943 53.5021 54.3603 54.2697 48.8605 60.5304 48.6859 54.0034 
58.5623 59.3728 55.0688 58.3089 55.6292 59.7526 49.4577 56.6141 58.0853 53.945 53.5671 54.5953 54.4542 49.0397 60.7944 49.0194 54.1335 
58.5843 59.5887 55.0798 58.3155 55.719 59.7719 49.7493 56.6357 58.0995 53.9542 53.6192 54.8694 54.6781 49.2067 61.0348 49.3405 54.2479 
58.5966 59.7874 55.1071 58.3173 55.8688 59.8227 50.0288 56.6895 58.1391 53.977 53.6586 55.1709 54.9291 49.3602 61.2528 49.645 54.3467 
58.6015 59.9692 55.1624 58.3173 56.0808 59.9199 50.2936 56.7942 58.2214 54.0199 53.6855 55.4881 55.1941 49.4998 61.4498 49.9313 54.43 
58.6021 60.1342 55.2579 58.3194 56.3438 60.0727 50.5426 56.9632 58.361 54.0881 53.7011 55.8114 55.4622 49.6254 61.627 50.199 54.4979 
58.6027 60.2828 55.4023 58.3288 56.6389 60.2794 50.7753 57.1969 58.562 54.1841 53.7073 56.1338 55.7255 49.7376 61.7854 50.4485 54.5509 
58.609 60.4151 55.5964 58.3513 56.9475 60.5293 50.9916 57.4815 58.8152 54.307 53.708 56.4502 55.9786 49.8371 61.9262 50.6803 54.5896 
58.6278 60.5314 55.8323 58.3937 57.2553 60.8072 51.1919 57.7965 59.1025 54.4523 53.7093 56.7576 56.2183 49.9247 62.0502 50.8951 54.6151 
58.6667 60.6319 56.0966 58.4624 57.5532 61.0991 51.3763 58.1228 59.4048 54.6134 53.7205 57.0537 56.4428 50.0014 62.1585 51.0935 54.6291 
58.7323 60.7171 56.3752 58.562 57.836 61.3941 51.5452 58.4465 59.7073 54.7831 53.754 57.3374 56.651 50.0682 62.2517 51.2762 54.6343 
58.8291 60.7871 56.6565 58.6949 58.101 61.6854 51.6988 58.7589 59.9999 54.9547 53.8228 57.6079 56.8426 50.1262 62.3308 51.4438 54.6347 
58.958 60.8426 56.9322 58.8597 58.3471 61.9687 51.8376 59.0552 60.2768 55.1224 53.9372 57.8648 57.0173 50.1763 62.3967 51.5967 54.6362 
59.1159 60.8842 57.1969 59.0525 58.5741 62.242 51.9616 59.3328 60.5349 55.282 54.0999 58.1079 57.175 50.2195 62.4503 51.7355 54.6465 
59.297 60.9129 57.4474 59.2672 58.7823 62.5043 52.0713 59.591 60.7729 55.4301 54.3046 58.3372 57.3158 50.2569 62.4925 51.8605 54.6753 
59.4942 60.9303 57.682 59.4975 58.9721 62.7554 52.1669 59.8295 60.9903 55.5645 54.5389 58.5527 57.4397 50.2893 62.5245 51.9721 54.7324 
59.7006 60.9385 57.9001 59.7374 59.1442 62.9955 52.2488 60.0487 61.1874 55.6835 54.7888 58.7545 57.5466 50.3175 62.5476 52.0705 54.8258 
59.9103 60.9406 58.1014 59.9818 59.2993 63.225 52.3175 60.2488 61.3645 55.786 55.0424 58.9429 57.6365 50.3422 62.5631 52.1562 54.959 
60.119 60.9406 58.286 60.2266 59.438 63.4445 52.3736 60.4304 61.5221 55.8711 55.2906 59.118 57.7093 50.364 62.5724 52.2293 55.1294 
60.3234 60.9435 58.4543 60.4688 59.561 63.6545 52.4179 60.5939 61.6608 55.9386 55.5276 59.2799 57.7651 50.3834 62.5772 52.2903 55.33 
60.5212 60.9551 58.6065 60.7059 59.6692 63.8556 52.4515 60.7397 61.7812 55.9886 55.7497 59.4287 57.8044 50.4009 62.579 52.3395 55.5513 
60.7109 60.9805 58.7432 60.9363 59.7632 64.0483 52.4755 60.8682 61.884 56.0218 55.9549 59.5648 57.8281 50.4166 62.5793 52.3775 55.7843 
60.8915 61.0238 58.8647 61.1585 59.8438 64.233 52.4914 60.9795 61.9697 56.04 56.1422 59.6881 57.8386 50.4309 62.5793 52.405 56.0214 
61.0625 61.0861 58.9715 61.3715 59.9121 64.4102 52.5009 61.0741 62.0391 56.0466 56.311 59.799 57.8404 50.4437 62.5799 52.4231 56.2571 
61.2232 61.1655 59.064 61.5743 59.9691 64.5805 52.5057 61.1522 62.0931 56.047 56.4613 59.8975 57.8413 50.4551 62.5814 52.4332 56.4876 
61.3737 61.2571 59.1426 61.7663 60.0158 64.7442 52.5075 61.2142 62.1327 56.0494 56.5933 59.984 57.8537 50.4652 62.5835 52.4373 56.7107 
61.5136 61.3539 59.2078 61.9469 60.0536 64.9017 52.5079 61.2608 62.1594 56.0646 56.7073 60.0587 57.8951 50.4737 62.5857 52.4379 56.9248 
61.6431 61.4485 59.2603 62.1154 60.0839 65.0536 52.5079 61.2929 62.175 56.1047 56.8036 60.122 57.9846 50.4806 62.5872 52.4382 57.1291 
61.7622 61.5341 59.3007 62.2716 60.1081 65.2002 52.5081 61.3122 62.1819 56.18 56.883 60.1744 58.1361 50.486 62.5877 52.4418 57.3232 
61.8711 61.6049 59.33 62.4149 60.1277 65.3422 52.5086 61.3209 62.1835 56.2947 56.946 60.2166 58.351 50.49 62.5877 52.4526 57.5069 
61.97 61.6565 59.3494 62.5451 60.1444 65.48 52.509 61.3228 62.1835 56.4452 56.9936 60.2493 58.6173 50.4925 62.5904 52.4738 57.6802 
62.0595 61.6872 59.3607 62.6619 60.1598 65.6144 52.5091 61.3229 62.1867 56.6212 57.0271 60.2736 58.9161 50.494 62.6022 52.5079 57.8428 
62.1401 61.6987 59.3658 62.7653 60.1755 65.7459 52.5092 61.3281 62.1978 56.8096 57.0481 60.2904 59.2294 50.4947 62.6345 52.5552 57.9948 
62.2125 61.6991 59.367 62.855 60.1941 65.8753 52.5109 61.3461 62.2212 56.9983 57.0587 60.3011 59.5435 50.495 62.7031 52.6142 58.1362 
62.2778 61.707 59.367 62.9312 60.2189 66.0033 52.5178 61.3851 62.2601 57.1774 57.0621 60.3072 59.8498 50.4951 62.8247 52.6814 58.2669 
62.3371 61.7549 59.3682 62.994 60.2551 66.1307 52.5365 61.4512 62.3155 57.3399 57.0622 60.3099 60.1434 50.4951 63.01 52.7521 58.3868 
62.3918 61.8826 59.3725 63.0438 60.31 66.2585 52.5763 61.5467 62.3862 57.4812 57.064 60.3108 60.4218 50.4951 63.2573 52.8207 58.4958 
62.4435 62.1153 59.3806 63.0812 60.3933 66.3873 52.6477 61.6693 62.4689 57.5981 57.0736 60.3108 60.6839 50.4952 63.5528 52.8821 58.5938 
62.494 62.4433 59.392 63.1072 60.5157 66.518 52.7594 61.8127 62.5589 57.6889 57.0976 60.3109 60.9295 50.496 63.8776 52.9317 58.6806 
62.5456 62.8299 59.4045 63.1231 60.6852 66.6514 52.9146 61.9685 62.6511 57.753 57.142 60.3116 61.1589 50.4991 64.2142 52.9665 58.7562 
62.6009 63.2372 59.4153 63.1309 60.9039 66.7882 53.1089 62.1283 62.7408 57.7914 57.2114 60.3128 61.3724 50.5081 64.5499 52.9852 58.8204 
62.6631 63.64 59.4217 63.1332 61.1663 66.9289 53.332 62.2848 62.8237 57.8077 57.308 60.3142 61.5704 50.5301 64.8764 52.9905 58.8732 
62.7361 64.0247 59.4229 63.1332 61.4611 67.0742 53.5714 62.4325 62.8967 57.8098 57.4304 60.3153 61.7536 50.5762 65.1891 52.9906 58.9146 
62.8242 64.3859 59.4239 63.135 61.7751 67.2244 53.8157 62.5673 62.9574 57.8125 57.5752 60.3159 61.9223 50.6608 65.4856 53.0025 58.945 
62.9317 64.7218 59.4392 63.1433 62.0965 67.3796 54.0559 62.6865 63.0045 57.8396 57.737 60.3159 62.077 50.798 65.7648 53.0532 58.9649 
63.0625 65.0327 59.4971 63.1627 62.4159 67.5398 54.2858 62.7884 63.0375 57.9209 57.9106 60.3164 62.2181 50.9951 66.0263 53.1735 58.9757 
63.2189 65.3196 59.6353 63.1974 62.7271 67.7048 54.5014 62.872 63.0572 58.0802 58.0909 60.3196 62.346 51.2481 66.2704 53.3819 58.9794 
63.401 65.5839 59.8805 63.25 63.0259 67.8742 54.7005 62.937 63.0656 58.3205 58.274 60.3294 62.4609 51.5433 66.4973 53.6707 58.9796 
63.6063 65.8267 60.2263 63.3211 63.3098 68.0474 54.8818 62.9839 63.067 58.6217 58.4569 60.3514 62.5633 51.8632 66.7074 54.0119 58.9815 
63.83 66.0494 60.6372 63.4094 63.5774 68.2238 55.0446 63.0138 63.0677 58.9547 58.6374 60.3922 62.6533 52.192 66.9013 54.3743 58.9927 
64.0663 66.2531 61.0738 63.5116 63.828 68.4024 55.1889 63.0291 63.0769 59.2948 58.8141 60.4583 62.7315 52.518 67.0794 54.735 59.0228 
64.3093 66.4386 61.5086 63.6234 64.0611 68.5825 55.3147 63.0338 63.1061 59.626 58.9859 60.5542 62.798 52.8336 67.2422 55.0807 59.0823 
64.5533 66.6068 61.9264 63.7402 64.2768 68.7629 55.4225 63.0339 63.167 59.94 59.1521 60.6809 62.8535 53.1345 67.39 55.4046 59.1797 
64.7939 66.7583 62.3206 63.8579 64.475 68.9429 55.5127 63.0377 63.268 60.2329 59.3121 60.8351 62.8983 53.418 67.5234 55.7041 59.3189 
65.0275 66.8938 62.6888 63.9727 64.6559 69.1213 55.586 63.0558 63.411 60.5037 59.4656 61.0103 62.9333 53.6832 67.6426 55.9782 59.4976 
65.2514 67.0137 63.031 64.0819 64.8194 69.2972 55.6432 63.0994 63.5907 60.7523 59.612 61.1984 62.9592 53.9296 67.7482 56.2274 59.7079 
65.4637 67.1185 63.348 64.1832 64.9657 69.4697 55.6853 63.177 63.7967 60.9795 59.7509 61.3919 62.9771 54.1572 67.8406 56.4521 59.9391 
65.6633 67.2085 63.6408 64.2751 65.0949 69.6378 55.7139 63.292 64.0174 61.1863 59.8817 61.5842 62.9882 54.3661 67.9202 56.6533 60.1812 
65.8492 67.2839 63.9107 64.3565 65.2069 69.8006 55.7307 63.4405 64.2428 61.3738 60.0039 61.7705 62.994 54.5568 67.9877 56.8317 60.4255 
66.021 67.3452 64.1589 64.4265 65.3018 69.9571 55.7383 63.6137 64.4652 61.5429 60.1168 61.9473 62.9962 54.7295 68.0436 56.9882 60.666 
66.1783 67.3927 64.3865 64.485 65.3797 70.1063 55.74 63.8004 64.6796 61.6946 60.2197 62.1122 62.9965 54.8845 68.0887 57.1234 60.8985 
66.321 67.4271 64.5943 64.5316 65.4408 70.2474 55.7401 63.9903 64.8829 61.8298 60.312 62.2639 62.9966 55.0222 68.1239 57.238 61.1203 
66.4491 67.4493 64.7832 64.5667 65.4854 70.3793 55.7437 64.1753 65.0733 61.9492 60.393 62.4013 62.9982 55.1429 68.1503 57.3329 61.3298 
-13.3688 -16.3051 -13.3037 -16.6055 -13.5992 -12.8487 -16.1178 -13.0611 -13.2757 -16.8225 -12.6656 -12.8933 -15.0688 -15.0574 -15.6828 -13.2628 -14.5719 
-9.01974 -11.9559 -8.95457 -12.2564 -9.25002 -8.49948 -11.7687 -8.71192 -8.92639 -12.4733 -8.31635 -8.54405 -10.7194 -10.7081 -11.3335 -8.91361 -10.2226 
-6.02234 -8.95854 -5.95708 -9.2591 -6.2525 -5.50196 -8.77122 -5.71445 -5.92879 -9.47593 -5.31883 -5.54652 -7.72172 -7.71045 -8.33602 -5.91608 -7.22492 
-3.76011 -6.69637 -3.69479 -6.99698 -3.99018 -3.23964 -6.50902 -3.45217 -3.66642 -7.21381 -3.05651 -3.28418 -5.45929 -5.44809 -6.07374 -3.65375 -4.96251 
-1.96824 -4.90467 -1.90292 -5.20534 -2.1983 -1.44775 -4.71729 -1.6603 -1.8745 -5.42219 -1.26461 -1.49228 -3.66736 -3.65622 -4.28192 -1.86186 -3.17059 
-0.501578 -3.43824 -0.436287 -3.73903 -0.731685 0.0188792 -3.25085 -0.193676 -0.40785 -3.95587 0.202033 -0.0256333 -2.20075 -2.18965 -2.81538 -0.395239 -1.70401 
0.727628 -2.20933 0.792845 -2.51026 0.497411 1.248 -2.02194 1.03546 0.821274 -2.72709 1.43117 1.20351 -0.971688 -0.960612 -1.58635 0.833874 -0.474979 
1.77574 -1.16155 1.84086 -1.46263 1.54538 2.29599 -0.974156 2.08348 1.86927 -1.67942 2.47918 2.25153 0.0762295 0.0872886 -0.538449 1.88186 0.572904 
2.68076 -0.25687 2.74577 -0.558092 2.45024 3.20088 -0.0694666 2.98841 2.77416 -0.774835 3.3841 3.15645 0.981042 0.992094 0.366357 2.78675 1.47769 
3.46936 0.531392 3.53425 0.230043 3.23867 3.98935 0.718808 3.77691 3.56263 0.0133439 4.17258 3.94494 1.76943 1.78049 1.15474 3.57522 2.26606 
4.16084 1.22255 4.22561 0.921096 3.92998 4.68071 1.40999 4.46829 4.25399 0.704435 4.86395 4.63633 2.4607 2.47178 1.84602 4.26658 2.95734 
4.76955 1.83093 4.8342 1.52942 4.53851 5.28931 2.01842 5.07687 4.86261 1.31279 5.47254 5.24496 3.06921 3.08034 2.45454 4.87517 3.56587 
5.30635 2.3674 5.37087 2.0659 5.07512 5.82602 2.55499 5.61353 5.39935 1.84928 6.00923 5.78172 3.6058 3.61702 2.99115 5.41187 4.10252 
5.7796 2.84031 5.84399 2.5389 5.54816 6.29919 3.02804 6.08659 5.87259 2.32227 6.48235 6.25495 4.07883 4.0902 3.4642 5.88503 4.57565 
6.19578 3.25612 6.26004 2.95493 5.96408 6.71531 3.44407 6.50252 6.28882 2.73826 6.89839 6.67117 4.49479 4.50637 3.88017 6.30113 4.99175 
6.55997 3.61988 6.62409 3.31909 6.32795 7.07946 3.80817 6.86635 6.65315 3.10235 7.2624 7.03545 4.85872 4.87062 4.24411 6.66523 5.3559 
6.87615 3.93552 6.94011 3.63537 6.6437 7.39559 4.12432 7.18199 6.96957 3.41852 7.57831 7.35174 5.17459 5.18693 4.55996 6.98128 5.67207 
7.14744 4.20607 7.21119 3.90693 6.91438 7.66677 4.39561 7.45248 7.24119 3.68991 7.84918 7.62314 5.44548 5.45843 4.83077 7.25236 5.94337 
7.37627 4.43388 7.43976 4.13625 7.14236 7.89541 4.62448 7.68015 7.47047 3.91896 8.07735 7.85204 5.67379 5.68756 5.0589 7.48087 6.17224 
7.5646 4.62076 7.62775 4.32532 7.3295 8.08337 4.81284 7.86682 7.65935 4.10764 8.26463 8.04031 5.86143 5.87627 5.24622 7.66869 6.36064 
7.71408 4.76821 7.7768 4.47586 7.47736 8.23218 4.96231 8.01402 7.80949 4.25764 8.41253 8.18953 6.01 6.0262 5.39425 7.81741 6.51022 
7.82632 4.87767 7.88853 4.58955 7.58747 8.34336 5.07443 8.12329 7.92248 4.37061 8.52249 8.30122 6.12108 6.13896 5.50452 7.92858 6.62263 
7.90339 4.95113 7.96503 4.66848 7.66187 8.41884 5.1512 8.19667 8.00033 4.44862 8.59645 8.37735 6.19672 6.21657 5.57901 8.00422 6.69994 
7.94846 4.99194 8.00958 4.71576 7.70391 8.46187 5.19579 8.23767 8.04618 4.49487 8.63774 8.42113 6.24021 6.26214 5.62108 8.04764 6.74537 
7.96719 5.00658 8.02794 4.7367 7.71981 8.47845 5.21391 8.25274 8.06554 4.51484 8.65273 8.43847 6.25748 6.28124 5.63692 8.06478 6.76452 
7.96958 5.0072 8.03022 4.74039 7.72093 8.47976 5.21593 8.2536 8.06822 4.51799 8.65345 8.44012 6.25919 6.28377 5.63799 8.0664 6.76718 
7.97237 5.01484 8.03302 4.74164 7.72645 8.48492 5.21941 8.25975 8.07063 4.5197 8.66074 8.44436 6.26314 6.28644 5.64372 8.07057 6.76949 
7.99995 5.06008 8.05996 4.76176 7.76404 8.52194 5.24998 8.2985 8.09674 4.54183 8.70503 8.47788 6.29493 6.31389 5.68217 8.10325 6.79462 
8.07993 5.17509 8.1369 4.82518 7.86328 8.6213 5.33632 8.39778 8.17381 4.60873 8.81853 8.57001 6.38254 6.39443 5.78326 8.19269 6.86855 
8.23108 5.37607 8.28054 4.95002 8.04074 8.80059 5.49684 8.57145 8.32068 4.73715 9.01761 8.73864 6.5431 6.54785 5.96343 8.35584 7.00907 
8.4517 5.65168 8.48813 5.13783 8.28886 9.05246 5.72778 8.80988 8.53618 4.92629 9.29105 8.97828 6.77188 6.77317 6.21434 8.58725 7.21509 
8.72136 5.97237 8.73969 5.373 8.582 9.3505 6.0063 9.08704 8.80034 5.15851 9.60909 9.26452 7.04605 7.04996 6.50949 8.86336 7.46783 
9.01384 6.30837 9.01011 5.63248 8.89214 9.66573 6.30484 9.37549 9.08704 5.4098 9.9416 9.56922 7.33872 7.3516 6.82036 9.15687 7.74248 
9.30776 6.63917 9.27886 5.89574 9.19866 9.97676 6.60176 9.65512 9.37475 5.65938 10.2676 9.87093 7.62893 7.65644 7.12608 9.44675 8.01832 
9.58959 6.95352 9.53275 6.14876 9.48957 10.2711 6.8837 9.91392 9.64964 5.89307 10.5754 10.1567 7.90379 7.9509 7.41448 9.72011 8.28188 
9.85214 7.24644 9.76458 6.38355 9.75906 10.5427 7.14369 10.1457 9.90425 6.10252 10.8596 10.42 8.15657 8.22791 7.67962 9.97025 8.52582 
